0,0,3714
1,0,3714
2,0,3714
3,0,3714
4,0,3714
5,0,3714
6,0,3714
7,0,3714
8,0,3714
9,0,3714
10,0,3714
11,0,3714
12,0,3714
13,0,3714
14,0,3714
15,0,3714
16,0,3714
17,0,3714
18,0,3714
19,0,3714
20,0,3714
21,0,3714
22,0,3714
23,0,3714
24,0,3714
25,0,3714
26,0,3714
27,0,3714
28,0,3714
29,0,3714
30,0,3714
31,0,3714
32,0,3714
33,0,3714
34,0,3714
35,0,3714
36,0,3714
37,0,3714
38,0,3714
39,0,3714
40,0,3714
41,0,3714
42,0,3714
43,0,3714
44,0,3714
45,0,3714
46,0,3714
47,0,3714
48,0,3714
49,0,3714
50,0,3714
51,0,3714
52,0,3714
53,0,3714
54,0,3714
55,0,3714
56,0,3714
57,0,3714
58,0,3714
59,0,3714
60,0,3714
61,0,3714
62,0,3714
63,0,3714
64,0,3714
65,0,3714
66,0,3714
67,0,3714
68,0,3714
69,0,3714
70,0,3714
71,0,3714
72,0,3714
73,0,3714
74,0,3714
75,0,3714
76,0,3714
77,0,3714
78,0,3714
79,0,3714
80,0,3714
81,0,3714
82,0,3714
83,0,3714
84,0,3714
85,0,3714
86,0,3714
87,0,3714
88,0,3714
89,0,3714
90,0,3714
91,0,3714
92,0,3714
93,0,3714
94,0,3714
95,0,3714
96,0,3714
97,0,3714
98,0,3714
99,0,3714
100,0,3714
101,0,3714
102,0,3714
103,0,3714
104,0,3714
105,0,3714
106,0,3714
107,0,3714
108,0,3714
109,0,3714
110,0,3714
111,0,3714
112,0,3714
113,0,3714
114,0,3714
115,0,3714
116,0,3714
117,0,3714
118,0,3714
119,0,3714
120,0,3714
121,0,3714
122,0,3714
123,0,3714
124,0,3714
125,0,3714
126,0,3714
127,0,3714
128,0,3714
129,0,3714
130,0,3714
131,0,3714
132,0,3714
133,0,3714
134,0,3714
135,0,3714
136,0,3714
137,0,3714
138,0,3714
139,0,3714
140,0,3714
141,0,3714
142,0,3714
143,0,3714
144,0,3714
145,0,3714
146,0,3714
147,0,3714
148,0,3714
149,0,3714
150,0,3714
151,0,3714
152,0,3714
153,0,3714
154,0,3714
155,0,3714
156,0,3714
157,0,3714
158,0,3714
159,0,3714
160,0,3714
161,0,3714
162,0,3714
163,0,3714
164,0,3714
165,0,3714
166,0,3714
167,0,3714
168,0,3714
169,0,3714
170,0,3714
171,0,3714
172,0,3714
173,0,3714
174,0,3714
175,0,3714
176,0,3714
177,0,3714
178,0,3714
179,0,3714
180,0,3714
181,0,3714
182,0,3714
183,0,3714
184,0,3714
185,0,3714
186,0,3714
187,0,3714
188,0,3714
189,0,3714
190,0,3714
191,0,3714
192,0,3714
193,0,3714
194,0,3714
195,0,3714
196,0,3714
197,0,3714
198,0,3714
199,0,3715
200,0,3715
201,0,3715
202,0,3715
203,0,3715
204,0,3715
205,0,3715
206,0,3715
207,0,3715
208,0,3715
209,0,3715
210,0,3715
211,0,3715
212,0,3715
213,0,3715
214,0,3715
215,0,3715
216,0,3715
217,0,3715
218,0,3715
219,0,3715
220,0,3715
221,0,3715
222,0,3715
223,0,3715
224,0,3715
225,0,3715
226,0,3715
227,0,3715
228,0,3715
229,0,3715
230,0,3715
231,0,3715
232,0,3715
233,0,3715
234,0,3715
235,0,3715
236,0,3715
237,0,3715
238,0,3715
239,0,3715
240,0,3715
241,0,3715
242,0,3715
243,0,3715
244,0,3715
245,0,3715
246,0,3715
247,0,3715
248,0,3715
249,0,3715
250,0,3715
251,0,3715
252,0,3715
253,0,3715
254,0,3715
255,0,3715
256,0,3715
257,0,3715
258,0,3715
259,0,3715
260,0,3715
261,0,3715
262,0,3715
263,0,3715
264,0,3715
265,0,3715
266,0,3715
267,0,3715
268,0,3715
269,0,3715
270,0,3715
271,0,3715
272,0,3715
273,0,3715
274,0,3715
275,0,3715
276,0,3715
277,0,3715
278,0,3715
279,0,3715
280,0,3715
281,0,3715
282,0,3715
283,0,3715
284,0,3715
285,0,3715
286,0,3715
287,0,3715
288,0,3715
289,0,3715
290,0,3715
291,0,3715
